exp.name	strain	spore.strain	spore.species	dose	spores	fixing.date	slide	file	worm.number	area	percent.infected	area.infected	timepoint
N2-LUAm1-1.8	N2	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	N2.LUAm1.rep3	11	48609.57	12.02	5842.870314	72hpi
N2-LUAm1-1.8	N2	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	N2.LUAm1.rep3	12	62837.35	2.04	1281.88194	72hpi
N2-LUAm1-1.8	N2	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	N2.LUAm1.rep3	13	48572.47	5.03	2443.195241	72hpi
N2-LUAm1-1.8	N2	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	N2.LUAm1.rep3	14	43041.14	7.35	3163.52379	72hpi
N2-LUAm1-1.8	N2	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	N2.LUAm1.rep3	15	53654.47	5.31	2849.052357	72hpi
N2-LUAm1-1.8	N2	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	N2.LUAm1.rep3	16	53482.98	10.65	5695.93737	72hpi
N2-LUAm1-1.8	N2	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	N2.LUAm1.rep3	17	52980.06	14.11	7475.486466	72hpi
N2-LUAm1-1.8	N2	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	N2.LUAm1.rep3	18	56274.61	5.78	3252.672458	72hpi
N2-LUAm1-1.8	N2	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	N2.LUAm1.rep3	19	57560.78	9.12	5249.543136	72hpi
N2-LUAm1-1.8	N2	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	N2.LUAm1.rep3	20	52970.16	6.24	3305.337984	72hpi
N2-LUAm1-1.8	N2	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	N2.LUAm1.rep3	21	54105.45	5.41	2927.104845	72hpi
N2-LUAm1-1.8	N2	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	N2.LUAm1.rep3	22	54981.03	7.13	3920.147439	72hpi
N2-LUAm1-1.8	N2	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	N2.LUAm1.rep3	23	51356.69	10.37	5325.688753	72hpi
N2-LUAm1-1.8	N2	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	N2.LUAm1.rep3	24	55604.33	3.83	2129.645839	72hpi
N2-LUAm1-1.8	N2	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	N2.LUAm1.rep3	25	59465.29	6.64	3948.495256	72hpi
N2-LUAm1-1.8	N2	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	N2.LUAm1.rep3	26	56398.28	5.27	2972.189356	72hpi
N2-LUAm1-1.8	N2	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	N2.LUAm1.rep3	27	54570.45	6.09	3323.340405	72hpi
N2-LUAm1-1.8	N2	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	N2.LUAm1.rep3	28	64797.92	8.38	5430.065696	72hpi
N2-LUAm1-1.8	N2	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	N2.LUAm1.rep3	29	50766.37	16.6	8427.21742	72hpi
N2-LUAm1-1.8	N2	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	N2.LUAm1.rep3	30	61656.72	4.86	2996.516592	72hpi
N2-LUAm1-1.8	N2	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	N2.LUAm1.rep3	31	54570.45	6.09	3323.340405	72hpi
N2-LUAm1-1.8	N2	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	N2.LUAm1.rep3	32	55465.82	2.53	1403.285246	72hpi
N2-LUAm1-1.8	N2	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	N2.LUAm1.rep3	33	48298.75	14.05	6785.974375	72hpi
N2-LUAm1-1.8	N2	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	N2.LUAm1.rep3	34	46771.02	3.76	1758.590352	72hpi
N2-LUAm1-1.8	N2	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	N2.LUAm1.rep3	35	45938.31	1.65	757.982115	72hpi
N2-LUAm1-1.8	N2	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	N2.LUAm1.rep3	36	46672.91	14.33	6688.228003	72hpi
N2-LUAm1-1.8	N2	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	N2.LUAm1.rep3	37	57606.95	12.6	7258.4757	72hpi
N2-LUAm1-1.8	N2	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	N2.LUAm1.rep3	38	52217.43	20.91	10918.66461	72hpi
N2-LUAm1-1.8	N2	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	N2.LUAm1.rep3	39	39418.45	11.87	4678.970015	72hpi
N2-LUAm1-1.8	N2	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	N2.LUAm1.rep3	40	51755.73	1.05	543.435165	72hpi
JU1400-LUAm1-1.8	JU1400	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	JU1400.LUAm1.rep3	1	51464.69	15.67	8064.516923	72hpi
JU1400-LUAm1-1.8	JU1400	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	JU1400.LUAm1.rep3	2	29339.38	0	0	72hpi
JU1400-LUAm1-1.8	JU1400	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	JU1400.LUAm1.rep3	3	38194.12	0	0	72hpi
JU1400-LUAm1-1.8	JU1400	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	JU1400.LUAm1.rep3	4	55774.17	9.67	5393.362239	72hpi
JU1400-LUAm1-1.8	JU1400	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	JU1400.LUAm1.rep3	5	59269.89	9.75	5778.814275	72hpi
JU1400-LUAm1-1.8	JU1400	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	JU1400.LUAm1.rep3	6	46985.38	9.05	4252.17689	72hpi
JU1400-LUAm1-1.8	JU1400	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	JU1400.LUAm1.rep3	7	24320.86	8.52	2072.137272	72hpi
JU1400-LUAm1-1.8	JU1400	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	JU1400.LUAm1.rep3	8	53327.98	6.27	3343.664346	72hpi
JU1400-LUAm1-1.8	JU1400	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	JU1400.LUAm1.rep3	9	54913.42	11.02	6051.458884	72hpi
JU1400-LUAm1-1.8	JU1400	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	JU1400.LUAm1.rep3	10	30312.24	47.91	14522.59418	72hpi
JU1400-LUAm1-1.8	JU1400	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	JU1400.LUAm1.rep3	11	29327.83	25.04	7343.688632	72hpi
JU1400-LUAm1-1.8	JU1400	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	JU1400.LUAm1.rep3	12	40512.51	0	0	72hpi
JU1400-LUAm1-1.8	JU1400	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	JU1400.LUAm1.rep3	13	55836	13.69	7643.9484	72hpi
JU1400-LUAm1-1.8	JU1400	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	JU1400.LUAm1.rep3	14	61372.28	10.07	6180.188596	72hpi
JU1400-LUAm1-1.8	JU1400	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	JU1400.LUAm1.rep3	15	27761.35	0	0	72hpi
JU1400-LUAm1-1.8	JU1400	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	JU1400.LUAm1.rep3	16	24936.74	29.99	7478.528326	72hpi
JU1400-LUAm1-1.8	JU1400	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	JU1400.LUAm1.rep3	17	25901.36	15.03	3892.974408	72hpi
JU1400-LUAm1-1.8	JU1400	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	JU1400.LUAm1.rep3	18	28763.08	2.9	834.12932	72hpi
JU1400-LUAm1-1.8	JU1400	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	JU1400.LUAm1.rep3	19	33034.62	23.24	7677.245688	72hpi
JU1400-LUAm1-1.8	JU1400	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	JU1400.LUAm1.rep3	20	55777.46	0	0	72hpi
JU1400-LUAm1-1.8	JU1400	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	JU1400.LUAm1.rep3	21	55720.57	8.7	4847.68959	72hpi
JU1400-LUAm1-1.8	JU1400	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	JU1400.LUAm1.rep3	22	29763.15	0	0	72hpi
JU1400-LUAm1-1.8	JU1400	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	JU1400.LUAm1.rep3	23	22609.28	40.88	9242.673664	72hpi
JU1400-LUAm1-1.8	JU1400	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	JU1400.LUAm1.rep3	24	26527.95	22.16	5878.59372	72hpi
JU1400-LUAm1-1.8	JU1400	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	JU1400.LUAm1.rep3	25	68223.57	8.31	5669.378667	72hpi
JU1400-LUAm1-1.8	JU1400	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	JU1400.LUAm1.rep3	26	37585.66	3.19	1198.982554	72hpi
JU1400-LUAm1-1.8	JU1400	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	JU1400.LUAm1.rep3	27	26683.78	3.22	859.217716	72hpi
JU1400-LUAm1-1.8	JU1400	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	JU1400.LUAm1.rep3	28	32661.97	18.28	5970.608116	72hpi
JU1400-LUAm1-1.8	JU1400	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	JU1400.LUAm1.rep3	29	25782.64	14.78	3810.674192	72hpi
AWR144-LUAm1-1.8	AWR144	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR144.LUAm1.rep3	1	57824.61	0	0	72hpi
AWR144-LUAm1-1.8	AWR144	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR144.LUAm1.rep3	2	73415.22	2.06	1512.353532	72hpi
AWR144-LUAm1-1.8	AWR144	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR144.LUAm1.rep3	3	58170.88	9.15	5322.63552	72hpi
AWR144-LUAm1-1.8	AWR144	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR144.LUAm1.rep3	4	67080.04	4.83	3239.965932	72hpi
AWR144-LUAm1-1.8	AWR144	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR144.LUAm1.rep3	5	68572.32	3.56	2441.174592	72hpi
AWR144-LUAm1-1.8	AWR144	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR144.LUAm1.rep3	6	65683.4	8.05	5287.5137	72hpi
AWR144-LUAm1-1.8	AWR144	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR144.LUAm1.rep3	7	60133.11	5.23	3144.961653	72hpi
AWR144-LUAm1-1.8	AWR144	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR144.LUAm1.rep3	8	60823.18	0	0	72hpi
AWR144-LUAm1-1.8	AWR144	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR144.LUAm1.rep3	9	66092.33	5.56	3674.733548	72hpi
AWR144-LUAm1-1.8	AWR144	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR144.LUAm1.rep3	10	63923.17	2.46	1572.509982	72hpi
AWR144-LUAm1-1.8	AWR144	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR144.LUAm1.rep3	11	63050.88	7.09	4470.307392	72hpi
AWR144-LUAm1-1.8	AWR144	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR144.LUAm1.rep3	12	78141.05	2.33	1820.686465	72hpi
AWR144-LUAm1-1.8	AWR144	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR144.LUAm1.rep3	13	72130.71	8.88	6405.207048	72hpi
AWR144-LUAm1-1.8	AWR144	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR144.LUAm1.rep3	14	82570.07	2.09	1725.714463	72hpi
AWR144-LUAm1-1.8	AWR144	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR144.LUAm1.rep3	15	71781.96	2.09	1500.242964	72hpi
AWR144-LUAm1-1.8	AWR144	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR144.LUAm1.rep3	16	60953.45	0	0	72hpi
AWR144-LUAm1-1.8	AWR144	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR144.LUAm1.rep3	17	52659.34	1.39	731.964826	72hpi
AWR144-LUAm1-1.8	AWR144	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR144.LUAm1.rep3	18	65876.32	9.49	6251.662768	72hpi
AWR144-LUAm1-1.8	AWR144	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR144.LUAm1.rep3	19	66382.54	2.42	1606.457468	72hpi
AWR144-LUAm1-1.8	AWR144	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR144.LUAm1.rep3	20	55153.34	11.66	6430.879444	72hpi
AWR144-LUAm1-1.8	AWR144	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR144.LUAm1.rep3	21	59721.7	0	0	72hpi
AWR144-LUAm1-1.8	AWR144	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR144.LUAm1.rep3	22	68558.3	6.62	4538.55946	72hpi
AWR144-LUAm1-1.8	AWR144	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR144.LUAm1.rep3	23	58236.01	8.77	5107.298077	72hpi
AWR144-LUAm1-1.8	AWR144	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR144.LUAm1.rep3	24	55735.42	18.66	10400.22937	72hpi
AWR144-LUAm1-1.8	AWR144	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR144.LUAm1.rep3	25	66422.94	7.24	4809.020856	72hpi
AWR144-LUAm1-1.8	AWR144	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR144.LUAm1.rep3	26	63118.49	4.85	3061.246765	72hpi
AWR144-LUAm1-1.8	AWR144	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR144.LUAm1.rep3	27	51857.14	7.6	3941.14264	72hpi
AWR144-LUAm1-1.8	AWR144	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR144.LUAm1.rep3	28	65092.26	1.85	1204.20681	72hpi
AWR144-LUAm1-1.8	AWR144	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR144.LUAm1.rep3	29	64205.96	0	0	72hpi
AWR144-LUAm1-1.8	AWR144	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR144.LUAm1.rep3	30	58181.6	3	1745.448	72hpi
AWR144-LUAm1-1.8	AWR144	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR144.LUAm1.rep3	31	58506.44	3.29	1924.861876	72hpi
AWR144-LUAm1-1.8	AWR144	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR144.LUAm1.rep3	32	64278.51	0	0	72hpi
AWR144-LUAm1-1.8	AWR144	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR144.LUAm1.rep3	33	70699.44	6.94	4906.541136	72hpi
AWR144-LUAm1-1.8	AWR144	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR144.LUAm1.rep3	34	65609.2	3.33	2184.78636	72hpi
AWR145-LUAm1-1.8	AWR145	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR145.LUAm1.rep3	1	59773.64	7.16	4279.792624	72hpi
AWR145-LUAm1-1.8	AWR145	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR145.LUAm1.rep3	2	77479.83	0	0	72hpi
AWR145-LUAm1-1.8	AWR145	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR145.LUAm1.rep3	3	59600.5	3.22	1919.1361	72hpi
AWR145-LUAm1-1.8	AWR145	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR145.LUAm1.rep3	4	56117.14	0	0	72hpi
AWR145-LUAm1-1.8	AWR145	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR145.LUAm1.rep3	5	58292.9	0	0	72hpi
AWR145-LUAm1-1.8	AWR145	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR145.LUAm1.rep3	6	52932.24	9.26	4901.525424	72hpi
AWR145-LUAm1-1.8	AWR145	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR145.LUAm1.rep3	7	67427.14	3.15	2123.95491	72hpi
AWR145-LUAm1-1.8	AWR145	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR145.LUAm1.rep3	8	77819.51	8.37	6513.492987	72hpi
AWR145-LUAm1-1.8	AWR145	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR145.LUAm1.rep3	9	62653.49	1.71	1071.374679	72hpi
AWR145-LUAm1-1.8	AWR145	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR145.LUAm1.rep3	10	54862.31	17.2	9436.31732	72hpi
AWR145-LUAm1-1.8	AWR145	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR145.LUAm1.rep3	11	60814.94	5.71	3472.533074	72hpi
AWR145-LUAm1-1.8	AWR145	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR145.LUAm1.rep3	12	63269.37	5.34	3378.584358	72hpi
AWR145-LUAm1-1.8	AWR145	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR145.LUAm1.rep3	13	53168.03	9.73	5173.249319	72hpi
AWR145-LUAm1-1.8	AWR145	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR145.LUAm1.rep3	14	69381.12	7.43	5155.017216	72hpi
AWR145-LUAm1-1.8	AWR145	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR145.LUAm1.rep3	15	56057.78	3.21	1799.454738	72hpi
AWR145-LUAm1-1.8	AWR145	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR145.LUAm1.rep3	16	67864.93	0	0	72hpi
AWR145-LUAm1-1.8	AWR145	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR145.LUAm1.rep3	17	72956.82	2.86	2086.565052	72hpi
AWR145-LUAm1-1.8	AWR145	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR145.LUAm1.rep3	18	68312.61	0	0	72hpi
AWR145-LUAm1-1.8	AWR145	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR145.LUAm1.rep3	19	64412.9	2.78	1790.67862	72hpi
AWR145-LUAm1-1.8	AWR145	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR145.LUAm1.rep3	20	43678.45	16.5	7206.94425	72hpi
AWR145-LUAm1-1.8	AWR145	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR145.LUAm1.rep3	21	64453.3	0	0	72hpi
AWR145-LUAm1-1.8	AWR145	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR145.LUAm1.rep3	22	61819.14	3.78	2336.763492	72hpi
AWR145-LUAm1-1.8	AWR145	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR145.LUAm1.rep3	23	47595.48	16.84	8015.078832	72hpi
AWR145-LUAm1-1.8	AWR145	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR145.LUAm1.rep3	24	55545.79	8.58	4765.828782	72hpi
AWR145-LUAm1-1.8	AWR145	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR145.LUAm1.rep3	25	55621.64	0	0	72hpi
AWR145-LUAm1-1.8	AWR145	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR145.LUAm1.rep3	26	59551.86	12.86	7658.369196	72hpi
AWR145-LUAm1-1.8	AWR145	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR145.LUAm1.rep3	27	55840.12	3.2	1786.88384	72hpi
AWR145-LUAm1-1.8	AWR145	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR145.LUAm1.rep3	28	68797.4	0	0	72hpi
AWR145-LUAm1-1.8	AWR145	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR145.LUAm1.rep3	29	67590.38	0	0	72hpi
AWR145-LUAm1-1.8	AWR145	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR145.LUAm1.rep3	30	58370.4	10.48	6117.21792	72hpi
AWR145-LUAm1-1.8	AWR145	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR145.LUAm1.rep3	31	56164.14	3.06	1718.622684	72hpi
AWR145-LUAm1-1.8	AWR145	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR145.LUAm1.rep3	32	69216.23	5	3460.8115	72hpi
AWR145-LUAm1-1.8	AWR145	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR145.LUAm1.rep3	33	57836.97	5.29	3059.575713	72hpi
AWR145-LUAm1-1.8	AWR145	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR145.LUAm1.rep3	34	68277.16	3.2	2184.86912	72hpi
AWR145-LUAm1-1.8	AWR145	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR145.LUAm1.rep3	35	68668.78	2.82	1936.459596	72hpi
AWR145-LUAm1-1.8	AWR145	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR145.LUAm1.rep3	36	71278.21	3.16	2252.391436	72hpi
AWR145-LUAm1-1.8	AWR145	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR145.LUAm1.rep3	37	52552.98	9.46	4971.511908	72hpi
AWR145-LUAm1-1.8	AWR145	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR145.LUAm1.rep3	38	63491.97	11.16	7085.703852	72hpi
AWR145-LUAm1-1.8	AWR145	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR145.LUAm1.rep3	39	56438.68	8.5	4797.2878	72hpi
AWR145-LUAm1-1.8	AWR145	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR145.LUAm1.rep3	40	60856.99	3.47	2111.737553	72hpi
AWR145-LUAm1-1.8	AWR145	LUAm1	N.ferruginous	pulse-72H	1.8	rep3	1	AWR145.LUAm1.rep3	41	62453.15	3.12	1948.53828	72hpi
